clazz,method,methodDesc,indexes,mutator,test,default,single-group,single-group_errors-at-the-end,by-proportions
org.jfree.chart.ChartFactory,createScatterPlot,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/xy/XYDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,[112],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,org.jfree.chart.axis.NumberAxisTest.[engine:junit-jupiter]/[class:org.jfree.chart.axis.NumberAxisTest]/[method:testXYAutoRange2()],,,,True
org.jfree.chart.ChartFactory,createScatterPlot,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/xy/XYDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,[112],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,org.jfree.chart.axis.ValueAxisTest.[engine:junit-jupiter]/[class:org.jfree.chart.axis.ValueAxisTest]/[method:testAxisMargins()],,,,True
org.jfree.chart.ChartFactory,createScatterPlot,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/xy/XYDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,[112],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,org.jfree.chart.axis.NumberAxisTest.[engine:junit-jupiter]/[class:org.jfree.chart.axis.NumberAxisTest]/[method:testXYAutoRange1()],,,,True
org.jfree.chart.ChartFactory,createScatterPlot,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/xy/XYDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,[112],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,org.jfree.chart.ScatterPlotTest.[engine:junit-jupiter]/[class:org.jfree.chart.ScatterPlotTest]/[method:testReplaceDataset()],,,,True
org.jfree.chart.ChartFactory,createScatterPlot,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/xy/XYDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,[112],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,org.jfree.chart.axis.LogAxisTest.[engine:junit-jupiter]/[class:org.jfree.chart.axis.LogAxisTest]/[method:testXYAutoRange2()],,,,True
org.jfree.chart.ChartFactory,createScatterPlot,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/xy/XYDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,[112],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,org.jfree.chart.axis.LogAxisTest.[engine:junit-jupiter]/[class:org.jfree.chart.axis.LogAxisTest]/[method:testXYAutoRange1()],,,,True
org.jfree.chart.ChartFactory,createScatterPlot,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/xy/XYDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,[112],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,org.jfree.chart.ScatterPlotTest.[engine:junit-jupiter]/[class:org.jfree.chart.ScatterPlotTest]/[method:testDrawWithNullInfo()],,,,True
org.jfree.chart.ChartFactory,createScatterPlot,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/xy/XYDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,[116],org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,org.jfree.chart.ScatterPlotTest.[engine:junit-jupiter]/[class:org.jfree.chart.ScatterPlotTest]/[method:testSetSeriesToolTipGenerator()],,,,False
org.jfree.chart.ChartFactory,createScatterPlot,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/xy/XYDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,[116],org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,org.jfree.chart.axis.NumberAxisTest.[engine:junit-jupiter]/[class:org.jfree.chart.axis.NumberAxisTest]/[method:testXYAutoRange2()],,,,False
org.jfree.chart.ChartFactory,createScatterPlot,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/xy/XYDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,[116],org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,org.jfree.chart.axis.ValueAxisTest.[engine:junit-jupiter]/[class:org.jfree.chart.axis.ValueAxisTest]/[method:testAxisMargins()],,,,False
org.jfree.chart.ChartFactory,createScatterPlot,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/xy/XYDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,[116],org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,org.jfree.chart.axis.NumberAxisTest.[engine:junit-jupiter]/[class:org.jfree.chart.axis.NumberAxisTest]/[method:testXYAutoRange1()],,,,False
org.jfree.chart.ChartFactory,createScatterPlot,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/xy/XYDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,[116],org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,org.jfree.chart.ScatterPlotTest.[engine:junit-jupiter]/[class:org.jfree.chart.ScatterPlotTest]/[method:testReplaceDataset()],,,,False
org.jfree.chart.ChartFactory,createScatterPlot,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/xy/XYDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,[116],org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,org.jfree.chart.axis.LogAxisTest.[engine:junit-jupiter]/[class:org.jfree.chart.axis.LogAxisTest]/[method:testXYAutoRange2()],,,,False
org.jfree.chart.ChartFactory,createScatterPlot,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/xy/XYDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,[116],org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,org.jfree.chart.axis.LogAxisTest.[engine:junit-jupiter]/[class:org.jfree.chart.axis.LogAxisTest]/[method:testXYAutoRange1()],,,,False
org.jfree.chart.ChartFactory,createScatterPlot,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/xy/XYDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,[116],org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,org.jfree.chart.ScatterPlotTest.[engine:junit-jupiter]/[class:org.jfree.chart.ScatterPlotTest]/[method:testDrawWithNullInfo()],,,,False
org.jfree.chart.ChartFactory,createStackedAreaChart,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/category/CategoryDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,[34],org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,org.jfree.chart.StackedAreaChartTest.[engine:junit-jupiter]/[class:org.jfree.chart.StackedAreaChartTest]/[method:testSetSeriesURLGenerator()],,,,True
org.jfree.chart.ChartFactory,createStackedAreaChart,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/category/CategoryDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,[34],org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,org.jfree.chart.StackedAreaChartTest.[engine:junit-jupiter]/[class:org.jfree.chart.StackedAreaChartTest]/[method:testSetSeriesToolTipGenerator()],,,,True
org.jfree.chart.ChartFactory,createStackedAreaChart,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/category/CategoryDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,[34],org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,org.jfree.chart.StackedAreaChartTest.[engine:junit-jupiter]/[class:org.jfree.chart.StackedAreaChartTest]/[method:testReplaceDataset()],,,,True
org.jfree.chart.ChartFactory,createStackedAreaChart,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/category/CategoryDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,[34],org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,org.jfree.chart.StackedAreaChartTest.[engine:junit-jupiter]/[class:org.jfree.chart.StackedAreaChartTest]/[method:testDrawWithNullInfo()],,,,True
org.jfree.chart.ChartFactory,createStackedAreaChart,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/category/CategoryDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,[46],org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,org.jfree.chart.StackedAreaChartTest.[engine:junit-jupiter]/[class:org.jfree.chart.StackedAreaChartTest]/[method:testSetSeriesURLGenerator()],,,,True
org.jfree.chart.ChartFactory,createStackedAreaChart,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/category/CategoryDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,[46],org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,org.jfree.chart.StackedAreaChartTest.[engine:junit-jupiter]/[class:org.jfree.chart.StackedAreaChartTest]/[method:testSetSeriesToolTipGenerator()],,,,True
org.jfree.chart.ChartFactory,createStackedAreaChart,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/category/CategoryDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,[46],org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,org.jfree.chart.StackedAreaChartTest.[engine:junit-jupiter]/[class:org.jfree.chart.StackedAreaChartTest]/[method:testReplaceDataset()],,,,True
org.jfree.chart.ChartFactory,createStackedAreaChart,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/category/CategoryDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,[46],org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,org.jfree.chart.StackedAreaChartTest.[engine:junit-jupiter]/[class:org.jfree.chart.StackedAreaChartTest]/[method:testDrawWithNullInfo()],,,,True
org.jfree.chart.ChartFactory,createStackedAreaChart,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/category/CategoryDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,[5],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,org.jfree.chart.StackedAreaChartTest.[engine:junit-jupiter]/[class:org.jfree.chart.StackedAreaChartTest]/[method:testSetSeriesURLGenerator()],,,,True
org.jfree.chart.ChartFactory,createStackedAreaChart,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/category/CategoryDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,[5],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,org.jfree.chart.StackedAreaChartTest.[engine:junit-jupiter]/[class:org.jfree.chart.StackedAreaChartTest]/[method:testSetSeriesToolTipGenerator()],,,,True
org.jfree.chart.ChartFactory,createStackedAreaChart,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/category/CategoryDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,[5],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,org.jfree.chart.StackedAreaChartTest.[engine:junit-jupiter]/[class:org.jfree.chart.StackedAreaChartTest]/[method:testReplaceDataset()],,,,True
org.jfree.chart.ChartFactory,createStackedAreaChart,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/category/CategoryDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,[5],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,org.jfree.chart.StackedAreaChartTest.[engine:junit-jupiter]/[class:org.jfree.chart.StackedAreaChartTest]/[method:testDrawWithNullInfo()],,,,True
org.jfree.chart.ChartFactory,createStackedAreaChart,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/category/CategoryDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,[17],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,org.jfree.chart.StackedAreaChartTest.[engine:junit-jupiter]/[class:org.jfree.chart.StackedAreaChartTest]/[method:testSetSeriesURLGenerator()],,,,True
org.jfree.chart.ChartFactory,createStackedAreaChart,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/category/CategoryDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,[17],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,org.jfree.chart.StackedAreaChartTest.[engine:junit-jupiter]/[class:org.jfree.chart.StackedAreaChartTest]/[method:testSetSeriesToolTipGenerator()],,,,True
org.jfree.chart.ChartFactory,createStackedAreaChart,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/category/CategoryDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,[17],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,org.jfree.chart.StackedAreaChartTest.[engine:junit-jupiter]/[class:org.jfree.chart.StackedAreaChartTest]/[method:testReplaceDataset()],,,,True
org.jfree.chart.ChartFactory,createStackedAreaChart,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/category/CategoryDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,[17],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,org.jfree.chart.StackedAreaChartTest.[engine:junit-jupiter]/[class:org.jfree.chart.StackedAreaChartTest]/[method:testDrawWithNullInfo()],,,,True
org.jfree.chart.ChartFactory,createStackedAreaChart,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/category/CategoryDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,[41],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,org.jfree.chart.StackedAreaChartTest.[engine:junit-jupiter]/[class:org.jfree.chart.StackedAreaChartTest]/[method:testSetSeriesURLGenerator()],,,,True
org.jfree.chart.ChartFactory,createStackedAreaChart,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/category/CategoryDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,[41],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,org.jfree.chart.StackedAreaChartTest.[engine:junit-jupiter]/[class:org.jfree.chart.StackedAreaChartTest]/[method:testSetSeriesToolTipGenerator()],,,,True
org.jfree.chart.ChartFactory,createStackedAreaChart,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/category/CategoryDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,[41],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,org.jfree.chart.StackedAreaChartTest.[engine:junit-jupiter]/[class:org.jfree.chart.StackedAreaChartTest]/[method:testReplaceDataset()],,,,True
org.jfree.chart.ChartFactory,createStackedAreaChart,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/category/CategoryDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,[41],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,org.jfree.chart.StackedAreaChartTest.[engine:junit-jupiter]/[class:org.jfree.chart.StackedAreaChartTest]/[method:testDrawWithNullInfo()],,,,True
org.jfree.chart.ChartFactory,createStackedAreaChart,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/category/CategoryDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,[53],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,org.jfree.chart.StackedAreaChartTest.[engine:junit-jupiter]/[class:org.jfree.chart.StackedAreaChartTest]/[method:testSetSeriesURLGenerator()],,,,True
org.jfree.chart.ChartFactory,createStackedAreaChart,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/category/CategoryDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,[53],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,org.jfree.chart.StackedAreaChartTest.[engine:junit-jupiter]/[class:org.jfree.chart.StackedAreaChartTest]/[method:testSetSeriesToolTipGenerator()],,,,True
org.jfree.chart.ChartFactory,createStackedAreaChart,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/category/CategoryDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,[53],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,org.jfree.chart.StackedAreaChartTest.[engine:junit-jupiter]/[class:org.jfree.chart.StackedAreaChartTest]/[method:testReplaceDataset()],,,,True
org.jfree.chart.ChartFactory,createStackedAreaChart,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/category/CategoryDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,[53],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,org.jfree.chart.StackedAreaChartTest.[engine:junit-jupiter]/[class:org.jfree.chart.StackedAreaChartTest]/[method:testDrawWithNullInfo()],,,,True
org.jfree.chart.ChartFactory,createStackedAreaChart,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/category/CategoryDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,[69],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,org.jfree.chart.StackedAreaChartTest.[engine:junit-jupiter]/[class:org.jfree.chart.StackedAreaChartTest]/[method:testSetSeriesURLGenerator()],,,,True
org.jfree.chart.ChartFactory,createStackedAreaChart,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/category/CategoryDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,[69],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,org.jfree.chart.StackedAreaChartTest.[engine:junit-jupiter]/[class:org.jfree.chart.StackedAreaChartTest]/[method:testSetSeriesToolTipGenerator()],,,,True
org.jfree.chart.ChartFactory,createStackedAreaChart,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/category/CategoryDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,[69],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,org.jfree.chart.StackedAreaChartTest.[engine:junit-jupiter]/[class:org.jfree.chart.StackedAreaChartTest]/[method:testReplaceDataset()],,,,True
org.jfree.chart.ChartFactory,createStackedAreaChart,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/category/CategoryDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,[69],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,org.jfree.chart.StackedAreaChartTest.[engine:junit-jupiter]/[class:org.jfree.chart.StackedAreaChartTest]/[method:testDrawWithNullInfo()],,,,True
org.jfree.chart.ChartFactory,createStackedAreaChart,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/category/CategoryDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,[84],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,org.jfree.chart.StackedAreaChartTest.[engine:junit-jupiter]/[class:org.jfree.chart.StackedAreaChartTest]/[method:testSetSeriesURLGenerator()],,,,True
org.jfree.chart.ChartFactory,createStackedAreaChart,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/category/CategoryDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,[84],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,org.jfree.chart.StackedAreaChartTest.[engine:junit-jupiter]/[class:org.jfree.chart.StackedAreaChartTest]/[method:testSetSeriesToolTipGenerator()],,,,True
org.jfree.chart.ChartFactory,createStackedAreaChart,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/category/CategoryDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,[84],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,org.jfree.chart.StackedAreaChartTest.[engine:junit-jupiter]/[class:org.jfree.chart.StackedAreaChartTest]/[method:testReplaceDataset()],,,,True
org.jfree.chart.ChartFactory,createStackedAreaChart,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/category/CategoryDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,[84],org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,org.jfree.chart.StackedAreaChartTest.[engine:junit-jupiter]/[class:org.jfree.chart.StackedAreaChartTest]/[method:testDrawWithNullInfo()],,,,True
org.jfree.chart.ChartFactory,createStackedAreaChart,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/category/CategoryDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,[88],org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,org.jfree.chart.StackedAreaChartTest.[engine:junit-jupiter]/[class:org.jfree.chart.StackedAreaChartTest]/[method:testSetSeriesURLGenerator()],,,,False
org.jfree.chart.ChartFactory,createStackedAreaChart,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Lorg/jfree/data/category/CategoryDataset;Lorg/jfree/chart/plot/PlotOrientation;ZZZ)Lorg/jfree/chart/JFreeChart;,[88],org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,org.jfree.chart.StackedAreaChartTest.[engine:junit-jupiter]/[class:org.jfree.chart.StackedAreaChartTest]/[method:testSetSeriesToolTipGenerator()],,,,False
